PURCHASE_SESSION_ID,TOUCHPOINT_SESSION_ID,VISITOR_ID,PURCHASE_SESSION_TIMESTAMP,CLOSING_CHANNEL_GROUPING,ANCHOR_TRANSACTION_COUNT,ANCHOR_TRANSACTION_REVENUE,PURCHASE_SEQUENCE,TOUCHPOINT_TIMESTAMP,TOUCHPOINT_CHANNEL_GROUPING
4193362346989786270-1473309437-1473309437,4193362346989786270-1473286846-1473286846,4193362346989786270,2016-09-08 04:37:17.000,Organic Search,1,46.18,1,2016-09-07 22:20:46.000,Organic Search
2969957690756250633-1493240211-1493240211,2969957690756250633-1493227526-1493227526,2969957690756250633,2017-04-26 20:56:51.000,Organic Search,1,539.48,2,2017-04-26 17:25:26.000,Organic Search
6850824417325260656-1489950805-1489950805,6850824417325260656-1489188498-1489188498,6850824417325260656,2017-03-19 19:13:25.000,Organic Search,1,11.98,1,2017-03-10 23:28:18.000,Organic Search
502027330594674519-1488479930-1488479930,502027330594674519-1487785554-1487785554,502027330594674519,2017-03-02 18:38:50.000,Organic Search,1,25.99,1,2017-02-22 17:45:54.000,Organic Search
3694234028523165868-1499026072-1499026072,3694234028523165868-1487885275-1487885275,3694234028523165868,2017-07-02 20:07:52.000,Display,1,21.19,1,2017-02-23 21:27:55.000,Organic Search
8693174288442040841-1491351963-1491351963,8693174288442040841-1491349478-1491349478,8693174288442040841,2017-04-05 00:26:03.000,Organic Search,1,21.99,1,2017-04-04 23:44:38.000,Organic Search
5341995419456035142-1496844139-1496844139,5341995419456035142-1495341759-1495341759,5341995419456035142,2017-06-07 14:02:19.000,Display,1,161.96,1,2017-05-21 04:42:39.000,Paid Search
3197533100947860058-1488301067-1488301067,3197533100947860058-1488292311-1488292311,3197533100947860058,2017-02-28 16:57:47.000,Organic Search,1,77.99,1,2017-02-28 14:31:51.000,Organic Search
3651236178297413161-1470667467-1470667467,3651236178297413161-1470410600-1470410600,3651236178297413161,2016-08-08 14:44:27.000,Organic Search,1,38.19,2,2016-08-05 15:23:20.000,Organic Search
5056841379210378275-1500187429-1500188404,5056841379210378275-1499323283-1499325756,5056841379210378275,2017-07-16 07:00:04.000,Organic Search,1,20.96,1,2017-07-06 07:22:36.000,Organic Search
7445235885559107095-1490034267-1490034267,7445235885559107095-1489675288-1489675288,7445235885559107095,2017-03-20 18:24:27.000,Organic Search,1,34.98,1,2017-03-16 14:41:28.000,Organic Search
6207352053882165053-1492972032-1492972032,6207352053882165053-1492972032-1492972032,6207352053882165053,2017-04-23 18:27:12.000,Paid Search,1,16.5,1,2017-04-23 18:27:12.000,Paid Search
9072959041280024923-1493681889-1493681889,9072959041280024923-1493670100-1493670100,9072959041280024923,2017-05-01 23:38:09.000,Social,1,34.59,1,2017-05-01 20:21:40.000,Social
916418463050257488-1480803951-1480803951,916418463050257488-1480803656-1480803656,916418463050257488,2016-12-03 22:25:51.000,Referral,1,63.99,1,2016-12-03 22:20:56.000,Organic Search
3635169555851296946-1482946850-1482946850,3635169555851296946-1482717790-1482717790,3635169555851296946,2016-12-28 17:40:50.000,Referral,1,136.93,2,2016-12-26 02:03:10.000,Referral
6030957980134486247-1479533613-1479533613,6030957980134486247-1479318430-1479318430,6030957980134486247,2016-11-19 05:33:33.000,Organic Search,1,53.97,2,2016-11-16 17:47:10.000,Organic Search
8744897619448167360-1499473723-1499473723,8744897619448167360-1498699272-1498699272,8744897619448167360,2017-07-08 00:28:43.000,Referral,1,30.82,2,2017-06-29 01:21:12.000,Referral
1285137808569536764-1488207403-1488207403,1285137808569536764-1488207403-1488207403,1285137808569536764,2017-02-27 14:56:43.000,Direct,1,25.99,6,2017-02-27 14:56:43.000,Direct
4688701882146101937-1493214206-1493214206,4688701882146101937-1493214206-1493214206,4688701882146101937,2017-04-26 13:43:26.000,Referral,1,420.36,2,2017-04-26 13:43:26.000,Referral
0894441452857839509-1476283192-1476283192,0894441452857839509-1474566595-1474566595,0894441452857839509,2016-10-12 14:39:52.000,Referral,1,386.43,2,2016-09-22 17:49:55.000,Referral
4118472468366626985-1493776607-1493776607,4118472468366626985-1491434821-1491434821,4118472468366626985,2017-05-03 01:56:47.000,Organic Search,1,34.39,1,2017-04-05 23:27:01.000,Organic Search
6338909403180350961-1499863233-1499863233,6338909403180350961-1498443584-1498443584,6338909403180350961,2017-07-12 12:40:33.000,Paid Search,1,23.99,1,2017-06-26 02:19:44.000,Organic Search
2654157729152071076-1482206313-1482206313,2654157729152071076-1482206313-1482206313,2654157729152071076,2016-12-20 03:58:33.000,Organic Search,1,18.99,1,2016-12-20 03:58:33.000,Organic Search
4458329221243726234-1496087028-1496087028,4458329221243726234-1496034609-1496034609,4458329221243726234,2017-05-29 19:43:48.000,Referral,1,50.38,1,2017-05-29 05:10:09.000,Referral
2072942859070557608-1481787032-1481788921,2072942859070557608-1481787032-1481788921,2072942859070557608,2016-12-15 08:02:01.000,Referral,1,58.35,1,2016-12-15 08:02:01.000,Referral
2074164338647079047-1477427770-1477427770,2074164338647079047-1475849642-1475849642,2074164338647079047,2016-10-25 20:36:10.000,Direct,1,29.18,2,2016-10-07 14:14:02.000,Direct
5954999562906219668-1472244152-1472244152,5954999562906219668-1470949362-1470949362,5954999562906219668,2016-08-26 20:42:32.000,Direct,1,304.11,1,2016-08-11 21:02:42.000,Direct
8100631432407926233-1483646449-1483646449,8100631432407926233-1481670571-1481670571,8100631432407926233,2017-01-05 20:00:49.000,Organic Search,1,46.98,1,2016-12-13 23:09:31.000,Organic Search
9153398667901840439-1493426419-1493426419,9153398667901840439-1493420186-1493420186,9153398667901840439,2017-04-29 00:40:19.000,Direct,1,40.59,1,2017-04-28 22:56:26.000,Direct
379075858210159530-1486309950-1486309950,379075858210159530-1486304503-1486304503,379075858210159530,2017-02-05 15:52:30.000,Referral,1,75.78,1,2017-02-05 14:21:43.000,Referral
1590294463633434388-1484518570-1484518570,1590294463633434388-1484518570-1484518570,1590294463633434388,2017-01-15 22:16:10.000,Organic Search,1,22.98,1,2017-01-15 22:16:10.000,Organic Search
5287517205291863674-1491387094-1491387094,5287517205291863674-1491339076-1491339076,5287517205291863674,2017-04-05 10:11:34.000,Direct,1,350.25,1,2017-04-04 20:51:16.000,Direct
7511533079690059775-1493308471-1493308471,7511533079690059775-1490979184-1490979184,7511533079690059775,2017-04-27 15:54:31.000,Referral,1,145,1,2017-03-31 16:53:04.000,Referral
1257442612228348040-1476725702-1476725702,1257442612228348040-1471891734-1471891734,1257442612228348040,2016-10-17 17:35:02.000,Referral,1,22.99,1,2016-08-22 18:48:54.000,Referral
4387148615014504940-1485275995-1485275995,4387148615014504940-1474386940-1474386940,4387148615014504940,2017-01-24 16:39:55.000,Referral,1,906.27,1,2016-09-20 15:55:40.000,Referral
1712066703099487652-1500698268-1500698268,1712066703099487652-1499745970-1499745970,1712066703099487652,2017-07-22 04:37:48.000,Referral,1,66.78,1,2017-07-11 04:06:10.000,Referral
1478304759820778936-1473350632-1473350632,1478304759820778936-1472573947-1472573947,1478304759820778936,2016-09-08 16:03:52.000,Referral,1,323.74,1,2016-08-30 16:19:07.000,Referral
8441639142548296911-1476108343-1476108343,8441639142548296911-1476108343-1476108343,8441639142548296911,2016-10-10 14:05:43.000,Referral,1,240.5,3,2016-10-10 14:05:43.000,Referral
8441639142548296911-1478290671-1478290671,8441639142548296911-1476108343-1476108343,8441639142548296911,2016-11-04 20:17:51.000,Referral,1,421.85,4,2016-10-10 14:05:43.000,Referral
1383687428379664179-1496867125-1496867125,1383687428379664179-1496867125-1496867125,1383687428379664179,2017-06-07 20:25:25.000,Direct,1,69.96,2,2017-06-07 20:25:25.000,Direct
1383687428379664179-1499966198-1499966198,1383687428379664179-1496867125-1496867125,1383687428379664179,2017-07-13 17:16:38.000,Referral,1,53.27,3,2017-06-07 20:25:25.000,Direct
4298610228737693968-1481907875-1481907875,4298610228737693968-1481907875-1481907875,4298610228737693968,2016-12-16 17:04:35.000,Referral,1,99.98,2,2016-12-16 17:04:35.000,Referral
9205496322274361632-1483380012-1483380012,9205496322274361632-1483239477-1483239477,9205496322274361632,2017-01-02 18:00:12.000,Organic Search,1,29.99,1,2017-01-01 02:57:57.000,Organic Search
7999024439305263613-1475778459-1475778459,7999024439305263613-1475534354-1475534354,7999024439305263613,2016-10-06 18:27:39.000,Referral,1,42.59,2,2016-10-03 22:39:14.000,Referral
6814041707718755292-1474658860-1474658860,6814041707718755292-1474565643-1474565643,6814041707718755292,2016-09-23 19:27:40.000,Referral,1,239.57,1,2016-09-22 17:34:03.000,Direct
2766162501835274072-1501533968-1501533968,2766162501835274072-1497036439-1497036439,2766162501835274072,2017-07-31 20:46:08.000,Direct,1,104.95,1,2017-06-09 19:27:19.000,Direct
7807217189456163612-1483464332-1483464332,7807217189456163612-1480700196-1480700196,7807217189456163612,2017-01-03 17:25:32.000,Paid Search,1,32.95,1,2016-12-02 17:36:36.000,Organic Search
1025574386832469970-1499716887-1499716887,1025574386832469970-1496694135-1496694135,1025574386832469970,2017-07-10 20:01:27.000,Referral,1,23.59,1,2017-06-05 20:22:15.000,Referral
6483542972874741074-1499804545-1499804545,6483542972874741074-1499796850-1499796850,6483542972874741074,2017-07-11 20:22:25.000,Referral,1,26,1,2017-07-11 18:14:10.000,Referral
2736979716085988579-1499375328-1499375328,2736979716085988579-1498257060-1498257060,2736979716085988579,2017-07-06 21:08:48.000,Organic Search,1,36.95,1,2017-06-23 22:31:00.000,Organic Search
0357440337109667396-1487468113-1487468113,0357440337109667396-1482187541-1482187541,0357440337109667396,2017-02-19 01:35:13.000,Paid Search,1,47,1,2016-12-19 22:45:41.000,Direct
8415446163496582729-1482003101-1482003101,8415446163496582729-1481678564-1481678564,8415446163496582729,2016-12-17 19:31:41.000,Referral,1,87.99,1,2016-12-14 01:22:44.000,Referral
7118356426522960182-1476852200-1476852200,7118356426522960182-1475115384-1475115384,7118356426522960182,2016-10-19 04:43:20.000,Referral,1,131.98,1,2016-09-29 02:16:24.000,Referral
372494637846892090-1471275446-1471275446,372494637846892090-1470235852-1470235852,372494637846892090,2016-08-15 15:37:26.000,Referral,1,60.16,1,2016-08-03 14:50:52.000,Referral
4076862635585033778-1484077031-1484077031,4076862635585033778-1482867903-1482867903,4076862635585033778,2017-01-10 19:37:11.000,Referral,1,915.2,1,2016-12-27 19:45:03.000,Referral
489387095051650874-1489958363-1489958363,489387095051650874-1489001779-1489001779,489387095051650874,2017-03-19 21:19:23.000,Organic Search,1,18.59,1,2017-03-08 19:36:19.000,Direct
2517364798811740879-1477009448-1477009448,2517364798811740879-1477009448-1477009448,2517364798811740879,2016-10-21 00:24:08.000,Direct,1,2742.05,1,2016-10-21 00:24:08.000,Direct
2517364798811740879-1487267605-1487267605,2517364798811740879-1477009448-1477009448,2517364798811740879,2017-02-16 17:53:25.000,Direct,1,470.79,2,2016-10-21 00:24:08.000,Direct
7670621252820310471-1476209762-1476209762,7670621252820310471-1476209762-1476209762,7670621252820310471,2016-10-11 18:16:02.000,Referral,1,33.19,1,2016-10-11 18:16:02.000,Referral
5341165345511566974-1496242777-1496242777,5341165345511566974-1496180062-1496180062,5341165345511566974,2017-05-31 14:59:37.000,Referral,1,388.8,1,2017-05-30 21:34:22.000,Referral
972804312875582831-1471389221-1471389221,972804312875582831-1470948950-1470948950,972804312875582831,2016-08-16 23:13:41.000,Referral,1,160.06,1,2016-08-11 20:55:50.000,Referral
3775157044065915076-1488933911-1488933911,3775157044065915076-1488905806-1488905806,3775157044065915076,2017-03-08 00:45:11.000,Referral,1,143.42,1,2017-03-07 16:56:46.000,Referral
6029872331740528503-1476483403-1476483403,6029872331740528503-1475293395-1475293395,6029872331740528503,2016-10-14 22:16:43.000,Organic Search,1,27.98,1,2016-10-01 03:43:15.000,Organic Search
4942841314277512023-1486654815-1486654815,4942841314277512023-1486654815-1486654815,4942841314277512023,2017-02-09 15:40:15.000,Referral,1,22.99,1,2017-02-09 15:40:15.000,Referral
3449924104971285851-1485971936-1485971936,3449924104971285851-1485971936-1485971936,3449924104971285851,2017-02-01 17:58:56.000,Organic Search,1,145.95,2,2017-02-01 17:58:56.000,Organic Search
9077649148974613765-1485812515-1485812515,9077649148974613765-1484773630-1484773630,9077649148974613765,2017-01-30 21:41:55.000,Referral,1,33.78,1,2017-01-18 21:07:10.000,Referral
2583138417986718337-1479570159-1479570159,2583138417986718337-1476548133-1476548136,2583138417986718337,2016-11-19 15:42:39.000,Direct,1,82.92,1,2016-10-15 16:15:36.000,Direct
377447207002641791-1498657633-1498657633,377447207002641791-1498333219-1498333219,377447207002641791,2017-06-28 13:47:13.000,Organic Search,1,32.99,1,2017-06-24 19:40:19.000,Direct
5147300688603884511-1476888589-1476888589,5147300688603884511-1474483955-1474483955,5147300688603884511,2016-10-19 14:49:49.000,Referral,1,84.76,1,2016-09-21 18:52:35.000,Referral
7371041490532738587-1498522624-1498522624,7371041490532738587-1498165638-1498165638,7371041490532738587,2017-06-27 00:17:04.000,Referral,1,70.52,1,2017-06-22 21:07:18.000,Referral
2219058549667312453-1472000224-1472000224,2219058549667312453-1472000224-1472000224,2219058549667312453,2016-08-24 00:57:04.000,Referral,1,21.94,1,2016-08-24 00:57:04.000,Referral
2048840372158203598-1478288758-1478288758,2048840372158203598-1478288758-1478288758,2048840372158203598,2016-11-04 19:45:58.000,Organic Search,1,61.96,1,2016-11-04 19:45:58.000,Organic Search
2895356317388379178-1476894175-1476894175,2895356317388379178-1474907609-1474907609,2895356317388379178,2016-10-19 16:22:55.000,Referral,1,58.58,1,2016-09-26 16:33:29.000,Referral
4655749242535722816-1477489620-1477489620,4655749242535722816-1477489620-1477489620,4655749242535722816,2016-10-26 13:47:00.000,Referral,1,64.99,1,2016-10-26 13:47:00.000,Referral
4759790457989419744-1470840032-1470840038,4759790457989419744-1470840032-1470840038,4759790457989419744,2016-08-10 14:40:38.000,Direct,1,31.68,1,2016-08-10 14:40:38.000,Direct
953985719790532084-1474308860-1474308860,953985719790532084-1474231477-1474231477,953985719790532084,2016-09-19 18:14:20.000,Direct,1,38.46,1,2016-09-18 20:44:37.000,Direct
5845571367223986195-1478105553-1478105553,5845571367223986195-1478105553-1478105553,5845571367223986195,2016-11-02 16:52:33.000,Direct,1,14.99,1,2016-11-02 16:52:33.000,Direct
6056987916550791423-1489442777-1489442777,6056987916550791423-1489442777-1489442777,6056987916550791423,2017-03-13 22:06:17.000,Direct,1,15,1,2017-03-13 22:06:17.000,Direct
1292918695745531394-1470928235-1470928235,1292918695745531394-1470693363-1470693363,1292918695745531394,2016-08-11 15:10:35.000,Direct,1,26.97,1,2016-08-08 21:56:03.000,Direct
8488247280044091366-1477503513-1477503513,8488247280044091366-1477497530-1477497530,8488247280044091366,2016-10-26 17:38:33.000,Referral,1,36.99,1,2016-10-26 15:58:50.000,Organic Search
3798576854040953242-1486150295-1486150295,3798576854040953242-1484782894-1484782894,3798576854040953242,2017-02-03 19:31:35.000,Organic Search,1,187.97,1,2017-01-18 23:41:34.000,Referral
3847010446682215352-1497533098-1497533098,3847010446682215352-1497293567-1497293567,3847010446682215352,2017-06-15 13:24:58.000,Direct,1,685.66,1,2017-06-12 18:52:47.000,Direct
528231576022767993-1486904563-1486904563,528231576022767993-1486853360-1486853360,528231576022767993,2017-02-12 13:02:43.000,Referral,1,42.56,2,2017-02-11 22:49:20.000,Referral
6998123451602955017-1497296782-1497296782,6998123451602955017-1497218863-1497218863,6998123451602955017,2017-06-12 19:46:22.000,Referral,1,1057.78,1,2017-06-11 22:07:43.000,Referral
0352372860744696733-1488645220-1488645220,0352372860744696733-1487435647-1487435647,0352372860744696733,2017-03-04 16:33:40.000,Paid Search,1,59.87,1,2017-02-18 16:34:07.000,Direct
3598720718130713222-1491231112-1491231112,3598720718130713222-1485641304-1485641304,3598720718130713222,2017-04-03 14:51:52.000,Paid Search,1,39.99,1,2017-01-28 22:08:24.000,Organic Search
7088670546795941056-1478290763-1478290763,7088670546795941056-1478287031-1478287031,7088670546795941056,2016-11-04 20:19:23.000,Referral,1,41.38,1,2016-11-04 19:17:11.000,Referral
8322693232285500367-1486769443-1486769443,8322693232285500367-1486763085-1486763085,8322693232285500367,2017-02-10 23:30:43.000,Direct,1,65.85,1,2017-02-10 21:44:45.000,Direct
2334542446347570873-1480620348-1480620348,2334542446347570873-1480120045-1480120045,2334542446347570873,2016-12-01 19:25:48.000,Organic Search,1,25.73,1,2016-11-26 00:27:25.000,Organic Search
0109278995741921995-1470764863-1470764863,0109278995741921995-1470764863-1470764863,0109278995741921995,2016-08-09 17:47:43.000,Display,1,74.87,1,2016-08-09 17:47:43.000,Display
7445235885559107095-1490034267-1490034267,7445235885559107095-1487278202-1487278202,7445235885559107095,2017-03-20 18:24:27.000,Organic Search,1,34.98,1,2017-02-16 20:50:02.000,Display
3939381864309559028-1487263689-1487263689,3939381864309559028-1478632633-1478632633,3939381864309559028,2017-02-16 16:48:09.000,Organic Search,1,107.78,1,2016-11-08 19:17:13.000,Display
9807072102349488174-1473169396-1473169396,9807072102349488174-1472753122-1472753122,9807072102349488174,2016-09-06 13:43:16.000,Organic Search,1,290.71,5,2016-09-01 18:05:22.000,Organic Search
7552589182628406304-1487817296-1487817296,7552589182628406304-1487291046-1487291046,7552589182628406304,2017-02-23 02:34:56.000,Organic Search,1,128.99,1,2017-02-17 00:24:06.000,Organic Search
4724343029185512316-1489700969-1489700969,4724343029185512316-1489697135-1489697135,4724343029185512316,2017-03-16 21:49:29.000,Organic Search,1,42.98,1,2017-03-16 20:45:35.000,Organic Search
